Timestamp,x,y
313903508,0.076666639562604458,-0.028117397545061165
338267478,0.090028021392350985,-0.039778598409800039
380581337,0.06373113044905071,-0.038125081463150835
432833371,0.067414495755642831,-0.019762729145776894
460433875,0.068958518389199683,-0.037478982463640453
522317523,0.1012637531393791,-0.022846119791442302
586756946,0.1426862021513626,-0.060008489810968527
622382090,0.05627333919500084,-0.034493886355086559
667876946,0.071560092352650137,-0.019365934210417719
713401548,0.052711367639256448,-0.015960446639950148
734968834,0.044687640773631181,-0.01083916909076009
790629741,0.043575050238620273,-0.0083896196986000815
819226389,0.042080460629074501,-0.0095703121217845036
827035490,0.041059658295097751,-0.025176868563043256
858668123,0.032915039062097078,-0.026840756082867807
929844233,0.035398584911876703,-0.027171940969221216
71356141,0.045418922130765496,-0.036067609250032544
165880378,0.02990855991767823,-0.023419416057920472
194706863,0.029010321282838966,-0.020272083693445749
215320175,0.096815463003463983,-0.0648983473962257
255427312,0.047190999748969766,-0.032346451160688995
323970930,0.027421902296075065,-0.018742333802546231
340347709,0.088478732676973232,-0.034439764885232801
389468393,0.053514220598474098,-0.0038149694479775484
421437156,0.045546454370411556,-0.015470150019444628
478580539,0.026922926801400071,-0.012815816803505695
541222341,0.099136618221735931,-0.055784014829335066
654141934,0.05153263725829324,-0.0032678952410006429
683552587,0.084395768940794827,-0.084787264531381218
689789422,0.17056393379824608,-0.13007144485429095
715901491,0.086949895678538641,-0.052313429467017475
772818235,0.15979050091217434,-0.18811898321831425
840316749,0.19041164570320457,-0.17210625048300943
862094005,0.081425481804822369,-0.060090911759334134
874096951,0.065886170999036819,-0.046563444082163508
935450228,0.088381939064412982,-0.066885906647875568
970221737,0.066037442750719974,-0.024577210867482858
998307451,0.055591786590514614,-0.031312497891540565
25941461,0.068593380530108244,-0.029565227355966742
32906096,0.056053725084787842,-0.015867453044970666
69102552,0.06153648913383724,-0.020550735996206812
121604193,0.037105594933089868,-0.030080198615524217
214447502,0.044107616151932857,-0.019364310649919139
259075635,0.058416023763552996,-0.033220979748210491
316568269,0.027348625469914095,-0.027011011716984917
335819884,0.027644620233847079,-0.031526621861384913
403570642,0.038450591632609776,-0.046676075565289125
420957141,0.03681635860317916,-0.040248862379804552
439431883,0.041583522095517751,-0.058621302556862258
451310601,0.031728794985480861,-0.068913442379100687
465421218,0.062225442063217923,-0.08873984096279415
482945724,0.048690954574575548,-0.0882973225016494
558884996,0.042112055177667411,-0.06668800249210359
597324107,0.066677258577668874,-0.16918234895825249
626883116,0.071684124029052124,-0.15281961946622102
701569292,0.036879539482548386,-0.12572874805446513
723490655,0.07595140748169138,-0.14454355052317544
730066478,0.051458130096630916,-0.13510574474850004
757223043,0.068986960679889464,-0.15386347162059166
784712591,0.066408471325431651,-0.18862906080872444
816535754,0.040503794994445078,-0.18452254034009499
845598661,0.040221379861714923,-0.17873293616503136
851758022,0.038806249990937257,-0.15610576369236587
874697940,0.036572920191491574,-0.16173382086336555
887986835,0.049542597786228694,-0.17454972124346699
904331164,0.061041100083331384,-0.18784979472958627
951874963,0.040294429161350294,-0.19532191501170085
997536860,0.025827754222195465,-0.16512167912021031
7881956,0.020519959469827716,-0.17270488254407768
39432383,0.01931718260201739,-0.13502874500430204
72057211,0.046964339594199447,-0.13591595663691569
139198975,0.016491245897439912,-0.16609413421080174
184814139,0.028906975871608023,-0.20011449991130431
224854341,0.028264214536699042,-0.15815765495245035
246175350,0.018532478135646378,-0.16416662302933471
295392336,0.024655657244853607,-0.11640626116470774
304066148,0.031841651710619222,-0.10263490062512544
328569439,0.036913308217665447,-0.10735300737260867
344144023,0.041408773687882372,-0.10104940176023669
400837544,0.027882948497841276,-0.10306707240087476
436230225,0.013352287120201208,-0.076123623795532544
510147724,-0.0045223108098807032,-0.10016259289531931
594492669,0.014887474477053823,-0.05582886591290518
638163494,0.011651646748423982,-0.055255442351589558
645541283,0.046769151353464634,-0.091570324194299529
657194332,0.06726079836013743,-0.16512280696805307
780739018,0.069615288168122777,-0.15441365272635288
796488740,0.029966779525763113,-0.25611126587873279
849536785,-0.5,-0.22242040361712398
863880144,0.035189953675098688,-0.11915100022599055
870955199,0.041754039927545124,-0.14528941018643912
902164717,0.021126450436236878,-0.14965474771102699
952951341,-0.099331642723554645,-0.14867932343999166
986857800,-0.067959231867187817,-0.095714176975440449
23039881,0.5,-0.1136704033496089
48587179,0.030976495568661572,-0.10983876414352881
107021067,0.0083357647406064345,-0.092977483452695492
138338415,0.041150352344940799,-0.10693309224693048
150035795,0.047084834806507984,-0.083653728862463014
196191352,0.018158004528683144,-0.080910318519205729
221871449,0.023089732583993546,-0.078091412211623967
268412238,0.040034687337102783,-0.092763240426399121
291248382,0.014652661527572551,-0.048034131553260327
332995359,-0.011619856141339526,-0.098077667795161111
447274131,-0.020224375251149954,-0.068326392730370319
458855108,0.0091172370343717193,-0.059902916462789217
487544436,0.016441871397945253,-0.060017910546244738
520076661,0.018185998285152955,-0.015401451374977549
524553789,0.013935104584235376,-0.035373473479693267
554337176,-0.046063377856131724,-0.074183105149940212
605008491,0.012775058077290777,-0.034371250686580403
640817560,-0.079232697568058119,-0.23914151778525136
685152767,-0.10488235792455967,-0.099893748865876167
705566482,-0.051807562489173856,-0.098098953694842908
751813090,-0.30354788562980672,-0.20942557626150335
807595087,-0.16635291647282899,-0.09349379503998341
848213744,-0.051182061278891799,-0.039851032817635856
867612260,-0.1765002326463834,-0.1501250849499508
53897417,-0.093491583113218424,-0.059337146790369215
59436204,-0.3432429790279663,-0.14385938920615221
102994359,-0.1088188448427935,-0.017310504296236286
120295312,-0.075598651146293605,-0.010870001325338245
151067504,-0.15040032817790255,-0.047493801342582992
180911069,-0.052825091419628489,-0.0012322240722641466
191133723,-0.091790303182735206,-0.028600186389911644
227490334,-0.080894917194856197,-0.034410672647123434
233288884,-0.12987880313689856,-0.08292070027805433
251436056,-0.10511559167523926,-0.050990423794585321
287062939,-0.13264549411275151,-0.053072319368925473
302306160,-0.1100347738518322,-0.045922345418324101
342523432,-0.16605907478324902,-0.026774113952103763
359266523,-0.12669004088505526,-0.015646987522301963
393386565,-0.16143611810844827,-0.051781750993726186
418262154,-0.14095052173424769,-0.049976312234186165
452984967,-0.15302566141087573,-0.091128722411066801
504494921,-0.19639859796112094,-0.08692020547509717
560941435,-0.22569928550623508,-0.26060058931438035
597733110,-0.24046898504201453,-0.28204668778583591
660844754,-0.19059937511401714,-0.086714955061324983
668720624,-0.18842494707440413,-0.21158882776439081
713324508,-0.083161981131840382,-0.12704880880327871
760321581,-0.050758916940524229,-0.18153854811912007
790649174,-0.032317582453711129,-0.18258611803691852
815650941,-0.06121152793248022,-0.1260442814139546
846945864,-0.016831742119461385,-0.12245422384748275
883446572,0.015707029222106206,-0.092303757756148186
919875640,0.019527330024478148,-0.012412455246131642
955804944,0.012163367911802718,-0.016421378336342302
8586783,0.018607559565953762,-0.023783702394728806
24203499,0.015588086869694505,-0.020015059533355875
74030108,0.041046690986098137,-0.02990524961789235
94452346,0.045908344802721032,-0.02504388930331608
121129386,0.021435753518282079,-0.037390275842894276
145043548,0.058989605572457388,-0.033435658440283102
172365691,0.077894652646798263,-0.029130422793689482
232772095,0.074537703625072782,-0.043530187791922401
262381344,0.082997917363383564,-0.042570989034449933
279416157,0.11448575403612898,-0.008562071349699496
341239236,0.12161648264018834,-0.037912825786710985
374979010,0.1068069612512676,-0.040097817076285153
387965623,0.12979191523936986,-0.054253428012468401
424717797,0.13615293881695709,-0.061597741410970963
467398298,0.14790320306679991,-0.16155253871686936
476512519,0.11831191472159337,-0.17510474561532691
519779026,0.090783502585801909,-0.21716181558259373
575147643,0.18323147034881193,-0.21693683546654108
601231682,0.12801892909355059,-0.21607467265940108
622890187,0.14089789140582407,-0.16490173584288054
686048072,0.20818551596455728,-0.10905725433452314
692843733,0.25433020704669018,-0.23833343210125887
711951178,0.24386688082403982,-0.20576335970123766
751346786,0.24288419998514424,-0.1813900112937181
765156932,0.24978259541063907,-0.095055529512692472
803006843,0.23878205124513741,-0.093876092068829575
816536909,0.22749786835185321,-0.10108715688384989
904956102,0.24302241433382732,-0.095461037249299385
923778871,0.24954028992195845,-0.041229997075429459
947540012,0.22587432658335416,0.022487849542816404
975521208,0.20876660003330549,-0.01908349068255745
30868361,0.099862377713285086,-0.072095366540037606
47526232,0.18532389205805042,-0.019117402709686995
67931310,0.23569175671958506,-0.044036569396424988
102064557,0.15505304610807694,-0.019872661637433089
145193058,0.11174150633872937,-0.046529023598019831
212733870,0.19243192130192649,-0.17369824489806446
240682463,0.14876606982565288,-0.03839727482398788
286504123,0.21014468648971185,-0.006115579515955448
299771817,0.20237050898316442,-0.069323945741822088
314292579,0.19919909029399421,-0.14017970171296945
324862685,0.18107598039075307,-0.084896682132736989
359309520,0.15500340608975754,-0.14001178055053146
383021490,0.18592206134389511,-0.21862348395446524
391621355,0.16757783278071378,-0.24493996586925526
423915799,0.22725787586351573,-0.28230656009011507
461190141,0.16727754092533478,-0.25744307488624474
497960473,0.15813848268210307,-0.19520240449457371
508699156,0.14659006869528562,-0.14903942327347117
533120533,0.16162086449441709,-0.109434764824938
566930617,0.087326593715206402,-0.093874007743821139
592778720,0.084851355170011952,-0.066239327103475562
642216362,0.11473319879287168,-0.071453865579838391
669720459,0.066054994871686631,-0.081714059055235599
719757283,0.07149064841506074,-0.089611700625267673
796230917,0.068755265755764017,-0.029752153049518382
814323292,0.03237277853192775,-0.039194557267598913
825773397,0.041264766002001012,-0.069144975966099254
845219043,0.058374679968592857,-0.020208816588289602
886833470,0.01295252856547429,-0.081022953983741486
936474035,-0.0094788311192611913,-0.083624440213148923
961760263,0.030109933685978363,0.018215241678518772
7348359,-0.073882996454461239,-0.059844130057369965
45159191,-0.11376747182750246,-0.041705700638584482
